A nichiar na mawṭaw na mawng maw?	Do you drive your car every day?
Tuzing cu saupi mawṭaw cit ah kan kal	We went for a long car ride this morning.
Bawlung chuih na zoh tawn maw?	Do you often watch a soccer game?
Hna cu na chet bak ko	You sure are making a lot of noise.
Inn thianh kan hau	We need to clean the house.
Uico ah ka ruah cu	I thought that was a dog.
AaThang khi ho pawng ah dah a dir?	Who is AaThang standing next to?
Hngakchia min cu ho dah a si?	What is the baby's name?
AaThang ar a ra hih	Here come AaThang's chickens.
ChinChin lei ah ar an tek	The chickens ran towards ChinChin.
Uico a ra hih	Here comes a dog.
Launak in a kaa aa phit	She covered her mouth in surprise.
Lam dang in na kal ding a si	You should go the other way!
Na tuah mi kha zoh	Watch what you're doing!
A rak kir ṭhan te lai	She'll be back later.
Na tuah khawh ko	You can do it.
Ruat tuk duh hlah	Don't worry about that.
Na thil a kor lonak ding ah bil hna	Fold your clothes so they don't wrinkle.
Khoi ka ah dah uico a kal lai?	Where is the dog going?
Rawl a duh cem mi chumh a kan chimh	She showed us how to cook her favorite dish.
Kei mah nih tuah piak na duh maw?	Do you want me to do it for you?
Na phaisa kaa cawi kho maw?	Can I borrow some money?
A kan cham ṭhan lai	She will pay us back.
Zei thei dah a tu hi an hmin?	What fruit is ripe right now?
Ṭih a nung tuk mi aw na thei maw?	Did you hear a scary sound?
Hngakchia ihnak ah a chiah	She put the baby on the bed.
Khoi ka ah dah  hngakchia a it?	Where does the baby sleep?
Zaanriah ah zei dah ei na duh?	What do you want to eat for dinner?
Facang kan chumh lai	We will prepare the rice.
Thei an thuu dih	The fruit is all rotten.
Ar pasarih a ngeih hna	He has seven chickens.
A kut i a um mi khi na hmu maw?	Do you see what is in her hands?
Naa ralring lo ahcun thawl a kuai lai	If you are not careful, the vase will break.
Thawl cu kuai a fawi tuk	The vase is fragile.
Ar na rel kho hna maw?	Can you count the chickens?
Ar he lente kan i calh ah kan i nuam	We had fun playing with the chickens.
Tiva ah ti lioh na duh maw?	Do you want to swim in the river?
Tar pa a inn hmai ah a ṭhu	The old man sat on his front porch.
Tiva kam ah kan rak kal bal	We used to walk along the river.
Zelṭuang ah mipa a naal	The man fell to the floor.
Mawtaw thar an cawk	They bought a new car.
An mawtaw thar na hmu cang maw?	Have you seen their new car?
Hlei hi an fek lo caah i ralring	The stairs are not sturdy, so be careful.
A ṭhu	She was sitting down.
Zaangfahnak in bawm kha thianh	Please empty the box.
Kan innpa uico thang tuk in a bo	Our neighbor's dog howls very loudly.
A kal ahau, nain a kir ṭhan lai	She had to leave, but she will return.
Bawlung chuih lawng ka duh	I just want to play soccer
Angki raang cu a lian tuk	The white shirt is too big.
Hngakchia cu a nu a lo	The child imitated her mother.
Na angki lingmaw zawng maw a si a sen?	Is your shirt orange or red?
Rawl ei kaa manh	I am ready to eat.
Hngakchia nute cu amit a ku	The little girl was sleepy.
Inn lian deuh an duh, nain an herh lo	They want a bigger house, but they don't need one.
Hngakchia ihkhun tang ah aa thup	The child hid under the bed.
Hi lentecalhnak hin i calh sih	Let's play with these toys here.
Hi bawm hi kan ong rih lo	We haven't opened this box yet.
Chess kan i calh te lai	We'll play chess later.
Tangka chiahnak inn ah kal hmasa ka herh	I need to go to the bank first.
Tangka chiahnak inn cu suimilam pakhat an khar cang	The bank closed an hour ago.
Zarhpini ah cun tangka chiahnak inn an ong lo	The bank is not open on Sundays.
Suimilam zei tik ah dah dawr an on?	What time does the shop open?
Kei mah hngak in a rak sang deuh	She used to be taller than me.
Innkaa na hrenh ah cun ka lut kho lai lo	If you lock the door, I won't be able to get in.
A nu bia a ngai lo	He didn't listen to his mother.
Na dir a hau	You have to stand up.
Thaizing ah ka remh te hna lai	I will fix them tomorrow
Na rawl na ka hrawm kho ve maw?	Will you share your food with me?
Ka kedenh a umnak na ka chim kho maw?	Can you tell me where my shoe is?
Mawṭaw pakhat ah an i tlum dih lai maw?	Will all of the people fit in one car?
Na tuah mi hi zoh!	Look what you did!
Na fiim a hau	You have to be smart
Ar a si maw?	Is that a chicken?
Zei dah na tuah?	What do you do?
Meiphu kau sih	let's make a bonfire
Ka bawm tiah ziah na hal lo?	Why don't you ask him to help you?
Inn chung ah na mawng lai maw?	Are you going to drive in the house?
Duh sah tein an kal a hau	They have to walk slowly.
A it cang lai maw?	Is he going to sleep now?
Khoi ka ah dah mi vialte an kal dih?	Where did all the people go?
Hngakchia a ṭap, a ruang cu a nu a duh	The baby was crying because she wanted her mother.
Mipa nih dawr ah kal a duh maw?	Does the man want to go to the store?
Zei ruangah dah dawr ah a kal lo?	Why doesn't he go to the store?
Khoi ka ah dah dawr a um?	Where is the store?
Ṭotho thilchia a hrang lio ah kan innka a kuai	Our door broke during the storm.
Hla sak ka thiam lo	I dont know how to sing
Hi he hin lentecalh na duh maw?	Do you want to play with this?
A voikhatnak ah ka hmaan	I was right the first time.
Kan mah sinah lentecalh na huam maw?	Would you like to play with us?
Uico kha inn chung ah luhter sih	Let's bring the dog in the house.
Ruahsur na duh maw?	Do you like the rain?
Tarnu rawl a chum maw?	Is the old lady cooking?
Thaizing caminpuai caah tuan tein it ka duh	I want to sleep early for tomorrow exam.
Zaanriah an chumh men lai	Maybe they can cook some dinner.
Na hai na ka hrawm kho ve maw?	Will you share your mango with me?
Ka cung ah na thinhung hlah.	Don't be mad at me.
Zaanriah ah zei dah na ei?	What did you have for dinner?
Mi zakip caah rawl a um	There is enough food for everyone.
Hihi maw na duh mi a si?	Is this what you wanted?
Khi arfi pahnih khi an min na thei hna maw?	Do you know the names of those two stars?
Lau hlah	Don't be surprised.
Inn leng a chuak lio an zoh	They watched her walk out the door.
Tuzaan cu Faarva ah daangte kan tlai lai.	We will be catching frogs at Faarva brook tonight.
Lo lei ah cun an kai.	They climbed up the path toward the farm.
Tlang a hnu lei in thlapa a hun chuak	The moon rose from behind the mountain.
Facang cu i ruahning leng in a chuak deuh	The paddy bore more grains than expected.
Sakhi neh an um tiah ka theih	I heard that there are tracks of deer
Pa Cung cu thawpi chuah in van khi a zoh.	Pa Cung was gazing at the sky and often sighed heavily.
An meifar cu a ceu.	Their pinewood torch flamed bright.
A kik tuk ah an haacang an i rial	It was so cold that their teeth were chattering.
Kan sur hri a cat cun kan ṭin	after our net got severed, we returned home
Cabawm cu ca kuat nak ah kan hman	we used envelope to send letters
Mondalay ah ca a cawng	he studied at Mondalay
A kum a upa cang	he has come of age
Kan kawm an cang cang	our corns are getting overriped now ("they are hard now")
Inn ah a ṭin cang	he had already gone home
Ka it cang	I have already gone to bed
Lo ah ka kal cang lai	I am going to go to the field now
Na ca i a cankal ah cun tuah ko hen	if it is profitable to you please do it
A cang kho ti lo	he can no longer move about
Cangai na khorh bal maw?	have you ever dug crabs?
Na cangh a herh	you need to make a move
Khing kan i cangh lai	we shall play king (game)
Ka pu nih thar a ka cangh	my grandfather presented to me the first fruit of his harvest
Ruah a sur i inn chungah cangpang kawm kan puah	because it was raining we made popcorn inside
Nan lo ah cangpin zu a tam maw?	are there many 'cangpin' rats in your farm?
Nan lo lam cu cangvat a tam tuk	there are too many leeches in the way to your farm
I caih hlah!	don't get involved !
Teh a cak ngai	he is very fast in running
A nu nih a caak	her mother reprimanded her
Mawite cu holh let a ṭuan tawn	Mawite sometimes works as an interpreter
Cakei na fim tikah phunglam na zulh a hau	when you make feast over the killing of a tiger you need to follow tradition
Ka pa cu a tar hnuah a cal a ngau	my father got a bald head after he got old
Naa dawh naak ka calh kho hngin lo	I can't just resist your beauty
Aa dawh nak a calh khawh lo caah a helh	he wooed her since he cannot resist her beauty
A camh in a thah	he killed her by his magic
A chuah cam kan lawm	we celebrate his birthday anniversary
Kanu thla a cam	my mother is praying
Pasator nih thla a kan cam piak	the pastor prayed for us
Nang cu na pa can na si	you represent your father ("you are considered in the place of your father")
Nangmah can ah aho dah a ra lai	who will come for your place
A rum le cangkain a bia chim dan aa dang	as soon as he became rich the way he talked changed
Na pa na can cang maw?	are you as tall as your Dad yet?
Kal caan a si cang	it's now time to go
Ca na nam bal maw?	have you ever printed anything?
Kan inn cu canphio kan cih	we roofed our house with corrugated roofing sheets
Kan hngakchiat lioah capawl lakah kan i bual tawn	we wallowed amidst the straws when we were kids
Ṭhal nih kan ti hram a carh dih hna	dry season caused to dry up our source of water
Ca na ka kuat piak kho hnga maw?	could you please mail this letter for me?
Hri a cat	a rope breaks
Ca a thiam ko nain a fim lo	he is not wise although he is educated
Catlang pakhat ṭial tuah	please write a sentence
Catlap pakhat in van ka chan tuah!	please hand me a sheet of paper
Tu hrawng cu ca ka ṭial kho pah	I have been able to write a bit these days
Van a cau i thla a cam	he looks upward and prays
Zu hrai khat a cauh	he gulped a cup of wine
Ca ka ṭial lioah hna ka hnawh hlah	please do not bother me while I am writing
A mit a caw	he is blind
Ka nawl rak ka cawng hlah	do not imitate after me
Cawngnak puan cu Laimi nih kan sunhsak ngaingai	the Chin value the Chin traditional blanket very much
Lung kan cawh lioah rul kan hmuh	we saw a snake while we were digging stones
Na meh kha cawh na duh maw?	do you want to stir your stew?
Meh ka cawh nak ah mei nih a ka kangh	fire burned my hand when I stirred the curry
Leiba ka cok kho sasai lo	I have not been able to demand repayment of debt
Caw hnuk cu vaiṭamen ṭha ngai a si	milk is a good vitamin
A sual man a cawi cawk lo	he cannot pay enough fine for his fault
Ṭhim in hling a cawih	he pricks out a thorn with a needle
Cawk in ti kan i kholh	we used a mug to take a bath
Ka pa nih inn a ka cawk piak	my father bought a house for me
Cawkhal nih caw a khalh hna	a cowboy herded cows
Ka ba tuk i kaa chok kho sasai lo	I was so tired that I cannot make any movement
Na cawl tuk ahcun ihkhun in na tla te lai	you will fall from the bed if you move too much
Cawleng in thing kan phurh	we transported fire wood with a bullock cart
Zu an dah tikah thilnu an thlaak tawn	when they made liquor they usually put in yeast
A tho i a kal colh	he gets up and goes away immediately
Fa a cawm mi va cu va chai hlah	do not shoot down the bird which feeds her babies
Thla thum ka cawm cang	I have been feeding him for three months
Cengceh in meiṭil ka ceh	I clip live-coals with tongs
Canghngia le vate nih bu an i ngeih cio	fox and bird have their own nest
Cengkeuh kal bantuk in na thin hun va har ter!	let your temper be like a snail walk!
Cengkol sa cu a thaw ngai	oyster is very tasty
Cehrep in ka sam a ka meh	she cut my hair with scissors
A mit a cei	his eyes squint
A nih cu sik a calh ngai	as for him, he can endure scolding
Kei ka mit ahcun nangmah naa dawh cem ko	you are the prettiest in my eyes
Ruah ni thum a cen cang	it has been raining continuously for three days
Mah hi ceo hi ma na si ko	you are just like this!
Cep in zu rap kan chiah	we made a trap for mouse using mouse trap
Cepa a le, a fa kha a hme	a squirrel runs, his child is small
Cehrep in thil kan at	we cut clothes with scissors
Ni a cer tuk tikah mit au a har ngai	it is quite hard to open one's eyes when the sun is too bright
Ralkap an i cer tikah an i rual ngai	when the army parades they are harmonious
Ni nih ka mit a ka cerh	the sun dazzles my eyes
Lam a cet	the road is muddy
Na inn khaan a ceu	your room is light
Khua a ceu cang	it's now dawn ("the cosmos is now light")
Khua a ceu supsap in lam kal kan i thawh	we started travelling at the very early dawn ("as soon as there was light")
Mei nih a ceuh nak ah dir tuah	please stand where the light is bright
Na cil na cha lai lo	you must not spit
Na lei cha hlah	do not stick out your tongue
An ṭhutnak an i chang	they sit next to one another
Ka thil na ka chang kho lai maw?	can you help me carry my burden? ("can you relieve me of my burden?")
Thilrit changtu khom ka ngei lo	I have no reliever ("successor")
Kan caw nih a hri a chah	our cow breaks its rope
Ṭuulhri a chah khawh i aa lung hmuih ngai	he can snap a vine-rope and he is very gratified
Bia an chah cang	they have made the decision
Vate na cheih bal maw?	have you ever shot birds with catapult?
Rangtum aa chaih	a horse is galloping
Chai in vate a chaih	he shot a bird with a catapult
Kan inn chak ah an um	they live above our house
Hmai chan cu an fim deuh lai	next generation will be more knowledgable
Buh a ka chap	he gives me more rice
Chap na duhmi a um ti maw?	do you still have anything to add?
Thingthei ka char lioah thing nge nih a ka tlaak	a branch fell on me while I was picking fruits
Mah kong ah hin bia an chat kho rih lo	as to this matter they cannot make their decision yet
Chaw a man duh lo caah an buai ngai	because he did not want to pay marriage price they had some problem
A pa rian a chawng kho te hnga maw?	will he be able to succeed his father in his work?
An khua lam cu chawh nak a ṭha lo	their village road is not very good for walking
Thli nih a chawih	the wind blows it away
Azia aan chawnh sual lai, i ralring	he might pass on his habit to you, be careful
Mi chawnhkhianh duh lo cu a ṭha lo	it is not good to speak to people without respect and care
A inn cu dot hnih a si	his house is two story
Khua dang ah an pem	they migrated to another village
Cheeng ah a ril	he rolls down the steep place
Tlang cu an cheeng	the hills are steep
Lung in ar a cheh	he throws a stone at the chicken
Sur in nga a cheh hna	he casts net on the fish
Fung in a ka cheih	he whips me with a stick
Palik nih kan thil an chek dih	the police checked all out belongings
Facang cheek nak ah cawleng kan hman	we used bullock cart for the means of transportation
Chel in vom an thah khawh ve ko	a bear can also be killed by a 'chel' trap
Mei kha chem tuah	please blow the fire
Chemphut in mei ka chem	we used bamboo tube to blow fire
Sur na chep kho maw?	can you cast a net?
Vate ṭhawlnak ah lung a hman	He uses stone to scare away birds
Lung a cher lioah a kut aa khawn	he hurts his hand while he was chiseling a stone
A cherh a sau ngai	his foot length is quite long
Mah thingtum hi cherhchan ah ka hman lai	I will use this log as a stepping woodblock
Hna na chet	you are noisy
Hna an cheh tuk caah ca ka zoh kho lo	I cannot study since they were too noisy
A hna a chet hnu cun nun aa harh ngai	after he got deaf it was hard for him to live
